block,trialNum,trial_type,dis_PresentorAbsent,corrResp,subResp,trialCorr?,RT,"stim_loc(T,D)",ITI,"Tar,Dis,Other",trial_trigs,triggers
3,9,neut,Absent,lshift,lshift,1,0.9154972637202263,"('3', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
3,10,neut,Absent,rshift,lshift,0,1.0821028176346772,"('3', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,11,neut,Present,lshift,lshift,1,1.165371749996666,"('11', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
3,12,neut,Absent,rshift,lshift,0,0.5987991103525019,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
3,13,dis,Present,rshift,lshift,0,0.882112698331639,"('9', '7')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
3,14,neut,Absent,rshift,lshift,0,0.6988716436503637,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
3,15,neut,Absent,lshift,lshift,1,0.36572501699447457,"('3', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
3,16,neut,Present,rshift,lshift,0,0.9154356697649746,"('5', '1')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,17,neut,Absent,lshift,lshift,1,0.7655461378826658,"('9', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
3,18,neut,Absent,lshift,lshift,1,0.4656602471009137,"('1', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
3,19,neut,Absent,rshift,lshift,0,0.765542929863841,"('1', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
3,20,dis,Present,lshift,lshift,1,0.8821354752631123,"('3', '9')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,21,neut,Present,lshift,lshift,1,0.748815038164139,"('11', '9')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,22,neut,Absent,lshift,lshift,1,1.0321039244008716,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
3,23,neut,Absent,lshift,lshift,1,1.365312786616414,"('11', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,24,neut,Absent,rshift,lshift,0,0.6489170210725206,"('7', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
3,25,neut,Absent,rshift,lshift,0,0.66556856193165,"('1', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
3,26,neut,Absent,rshift,lshift,0,0.7162587831535348,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
3,27,dis,Present,rshift,lshift,0,0.7155430742245699,"('9', '5')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,28,neut,Absent,lshift,lshift,1,0.7322420937580318,"('9', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,29,neut,Absent,lshift,lshift,1,0.8988373820129709,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
3,30,neut,Present,lshift,lshift,1,1.4319481430220549,"('11', '3')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,31,dis,Present,lshift,lshift,1,0.832150376509162,"('1', '7')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
3,32,dis,Present,lshift,lshift,1,0.682256032598616,"('1', '9')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,33,dis,Present,rshift,lshift,0,0.9154680707524676,"('3', '7')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
3,34,neut,Absent,rshift,lshift,0,0.7487916196291735,"('7', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,35,neut,Absent,lshift,lshift,1,0.8655195434093912,"('1', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,36,neut,Present,lshift,lshift,1,0.6488672967857383,"('5', '9')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,37,neut,Absent,lshift,lshift,1,1.0821281609810285,"('9', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
3,38,dis,Present,lshift,lshift,1,0.6988645860101315,"('9', '3')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,39,neut,Absent,rshift,lshift,0,0.6989358040204934,"('1', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
3,40,neut,Present,lshift,lshift,1,0.932113195574857,"('9', '3')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,41,neut,Absent,rshift,lshift,0,0.732218354421093,"('7', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
3,42,neut,Present,lshift,lshift,1,0.8321372236332536,"('1', '7')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,43,neut,Present,rshift,lshift,0,0.7988059113513373,"('1', '3')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,44,neut,Absent,rshift,lshift,0,0.5656012516406008,"('1', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
3,45,dis,Present,lshift,lshift,1,0.5821725920368408,"('11', '1')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,46,neut,Present,rshift,lshift,0,0.8653806362081014,"('7', '11')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,47,neut,Present,rshift,lshift,0,0.7321362291472724,"('3', '1')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,48,dis,Present,rshift,lshift,0,1.6152142202481627,"('7', '9')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,49,neut,Absent,lshift,lshift,1,0.832190155938406,"('1', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
3,50,neut,Present,lshift,lshift,1,0.9654412998374937,"('5', '1')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,51,dis,Present,rshift,lshift,0,1.2486621760822345,"('3', '11')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
3,52,dis,Present,lshift,lshift,1,1.5152514011824678,"('7', '11')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
3,53,neut,Present,rshift,lshift,0,0.8987652015966887,"('1', '11')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,54,neut,Absent,rshift,lshift,0,0.9322030200928566,"('7', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
3,55,neut,Absent,lshift,lshift,1,0.8321904767403794,"('3', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
3,56,neut,Absent,lshift,lshift,1,0.7489388676781346,"('9', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,57,neut,Present,lshift,lshift,1,0.7488423063214213,"('3', '1')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
3,58,neut,Present,lshift,lshift,1,0.6322064526725626,"('3', '7')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,59,neut,Absent,lshift,lshift,1,0.6488996977727766,"('5', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,60,dis,Present,rshift,lshift,0,0.9654438662523717,"('11', '1')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,61,dis,Present,lshift,lshift,1,1.0487314051215435,"('11', '7')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,62,dis,Present,rshift,lshift,0,0.6822210651966998,"('7', '5')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,63,neut,Absent,rshift,lshift,0,0.615598540864994,"('11', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,0,neut,Absent,lshift,lshift,1,0.9494085857481878,"('3', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,1,neut,Absent,rshift,lshift,0,0.648943006022364,"('11', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
4,2,neut,Present,rshift,lshift,0,0.7654932055775134,"('1', '11')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
4,3,neut,Absent,lshift,lshift,1,0.8155222541845433,"('7', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
4,4,neut,Present,rshift,lshift,0,0.732184349425097,"('9', '11')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,5,neut,Absent,rshift,lshift,0,0.548941049131372,"('1', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
4,6,neut,Absent,lshift,lshift,1,0.615603032090803,"('11', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
4,7,neut,Present,lshift,lshift,1,0.732152910843979,"('11', '7')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,8,neut,Present,lshift,lshift,1,0.9654336005933146,"('7', '1')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,9,dis,Present,lshift,lshift,1,0.7321817830102191,"('3', '11')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,10,neut,Absent,rshift,lshift,0,0.7988075153607497,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
4,11,neut,Absent,lshift,lshift,1,0.5656124797051234,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
4,12,neut,Absent,rshift,lshift,0,0.6655788275911618,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,13,dis,Present,lshift,lshift,1,0.9654194853119407,"('7', '11')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,14,neut,Absent,lshift,lshift,1,0.9994623360985315,"('11', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,15,neut,Present,rshift,lshift,0,0.8154850411701773,"('5', '9')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
4,16,neut,Absent,lshift,lshift,1,0.7655291353848952,"('9', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
4,17,neut,Present,rshift,lshift,0,0.7488236998142384,"('7', '9')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
4,18,neut,Absent,lshift,lshift,1,0.7822089068067726,"('5', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,19,dis,Present,lshift,lshift,1,0.7321779333883569,"('5', '1')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,20,neut,Absent,lshift,lshift,1,0.7321320587234368,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
4,21,neut,Absent,lshift,lshift,1,0.7821960747328376,"('7', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,22,dis,Present,lshift,lshift,1,0.7154965579566124,"('1', '9')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
4,23,neut,Absent,rshift,lshift,0,0.8155325198436003,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,24,neut,Present,rshift,lshift,0,0.7988136105959711,"('11', '7')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,25,neut,Present,lshift,lshift,1,0.8821303424333564,"('1', '3')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
4,26,neut,Present,lshift,lshift,1,1.048686813664517,"('11', '7')",2.1,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,27,dis,Present,lshift,lshift,1,0.6155616486521467,"('7', '5')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,28,dis,Present,rshift,lshift,0,0.8154824747552993,"('9', '3')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
4,29,neut,Absent,lshift,lshift,1,0.8155344446549861,"('7', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
4,30,dis,Present,lshift,lshift,1,0.8654698191221541,"('5', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,31,neut,Absent,lshift,lshift,1,1.4819601891322236,"('1', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
4,32,neut,Absent,rshift,lshift,0,0.8155235373919822,"('3', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
4,33,dis,Present,rshift,lshift,0,0.9487746812915248,"('1', '5')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,34,neut,Absent,lshift,lshift,1,0.6488743544259705,"('5', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
4,35,neut,Absent,rshift,lshift,0,0.6988931373748528,"('9', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
4,36,neut,Absent,rshift,lshift,0,0.7655567243436963,"('1', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
4,37,neut,Absent,lshift,lshift,1,1.0154552707581388,"('9', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
4,38,neut,Present,lshift,lshift,1,0.7821649569532383,"('9', '5')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,39,dis,Present,rshift,lshift,0,0.7821931875159862,"('3', '9')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,40,neut,Present,rshift,lshift,0,0.8154632266441695,"('11', '1')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,41,neut,Present,rshift,lshift,0,1.331983078344365,"('11', '3')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,42,dis,Present,rshift,lshift,0,0.8822063724724103,"('11', '3')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,43,neut,Present,rshift,lshift,0,0.7988181018217801,"('3', '5')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,44,neut,Absent,rshift,lshift,0,0.648911567441246,"('5', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
4,45,neut,Absent,rshift,lshift,0,0.548938482716494,"('1', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,46,neut,Absent,lshift,lshift,1,0.8488105790183909,"('11', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
4,47,dis,Present,rshift,lshift,0,0.7155247885193603,"('11', '3')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
4,48,neut,Absent,rshift,lshift,0,0.5989280726962534,"('1', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,49,dis,Present,rshift,lshift,0,0.8821386832819371,"('9', '11')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,50,neut,Present,lshift,lshift,1,1.148691978574334,"('11', '7')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,51,dis,Present,rshift,lshift,0,0.9654352046022723,"('11', '3')",2.0,"('green_diamond', 'red_circle', 'green_circle')",None,
4,52,neut,Present,lshift,lshift,1,0.6821899474171005,"('11', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,53,neut,Absent,rshift,lshift,0,0.6155898792148946,"('11', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,54,dis,Present,lshift,lshift,1,1.0320763354420706,"('5', '3')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,55,neut,Absent,lshift,lshift,1,0.7155613599302342,"('7', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
4,56,dis,Present,rshift,lshift,0,0.8321856647125969,"('5', '11')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
4,57,neut,Absent,rshift,lshift,0,1.0656735924580971,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
4,58,neut,Absent,lshift,lshift,1,0.8488368847702077,"('1', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
4,59,dis,Present,lshift,lshift,1,0.6322135103132496,"('5', '3')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,60,neut,Absent,rshift,lshift,0,1.0821037800401427,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
4,61,neut,Absent,lshift,lshift,1,1.2653724236806738,"('3', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
4,62,neut,Absent,lshift,lshift,1,0.9154991885320669,"('1', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
4,63,neut,Present,lshift,lshift,1,0.8321359404258146,"('3', '7')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,0,neut,Absent,lshift,lshift,1,0.7155472446488602,"('3', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,1,dis,Present,rshift,lshift,0,0.7988148938034101,"('5', '7')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,2,neut,Absent,rshift,lshift,0,0.7988578812514788,"('7', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
5,3,dis,Present,lshift,lshift,1,0.7988379915364021,"('7', '5')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
5,4,neut,Absent,rshift,lshift,0,0.7655471002881313,"('3', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,5,neut,Absent,rshift,lshift,0,0.9988085419267918,"('3', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
5,6,neut,Present,lshift,lshift,1,0.9820812918305819,"('5', '9')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,7,dis,Present,lshift,lshift,1,0.7988479363939405,"('3', '1')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
5,8,neut,Absent,lshift,lshift,1,0.5989174862352229,"('1', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,9,neut,Absent,lshift,lshift,1,0.7322343945138527,"('5', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
5,10,neut,Present,rshift,lshift,0,0.732179858199288,"('5', '9')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,11,neut,Present,lshift,lshift,1,0.9487615284156163,"('7', '3')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,12,neut,Present,lshift,lshift,1,1.248594486892216,"('1', '3')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,13,neut,Present,rshift,lshift,0,0.6821880226061694,"('5', '3')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,14,neut,Absent,rshift,lshift,0,0.6988219193635814,"('7', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
5,15,neut,Absent,lshift,lshift,1,0.7322071263561156,"('7', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
5,16,neut,Absent,lshift,lshift,1,0.848869285757246,"('9', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
5,17,neut,Present,lshift,lshift,1,0.9321061379337152,"('9', '7')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,18,neut,Absent,lshift,lshift,1,0.6822393509023641,"('3', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
5,19,neut,Absent,lshift,lshift,1,0.615597257657555,"('11', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
5,20,neut,Absent,lshift,lshift,1,0.7321827454156846,"('1', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
5,21,neut,Absent,lshift,lshift,1,0.665531348917284,"('3', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
5,22,neut,Absent,lshift,lshift,1,0.6322648386094443,"('5', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
5,23,neut,Absent,rshift,lshift,0,0.4656432446031431,"('7', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
5,24,neut,Absent,rshift,lshift,0,0.6988430922860971,"('11', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
5,25,dis,Present,rshift,lshift,0,0.6489099634313789,"('9', '5')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
5,26,neut,Absent,lshift,lshift,1,0.7655365138271009,"('3', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
5,27,neut,Absent,lshift,lshift,1,0.149083998435799,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
5,28,neut,Absent,lshift,lshift,1,0.6489167002705472,"('5', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,29,neut,Present,lshift,lshift,1,0.6322141519171964,"('11', '9')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,30,neut,Absent,rshift,lshift,0,0.7822089068067726,"('9', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,31,neut,Present,rshift,lshift,0,0.9154449730190208,"('3', '9')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,32,dis,Present,rshift,lshift,0,0.6822031002934636,"('11', '7')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
5,33,neut,Present,lshift,lshift,1,0.7654935263790321,"('11', '9')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,34,neut,Absent,lshift,lshift,1,0.8821794251171013,"('9', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
5,35,dis,Present,rshift,lshift,0,0.8488076918019942,"('1', '7')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,36,dis,Present,lshift,lshift,1,1.032095904354719,"('5', '1')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,37,neut,Present,lshift,lshift,1,0.7155039363992728,"('5', '9')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,38,neut,Present,lshift,lshift,1,0.9654348838007536,"('9', '7')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,39,neut,Absent,rshift,lshift,0,0.9987803113640439,"('7', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
5,40,neut,Present,lshift,lshift,1,0.9487920045912688,"('3', '1')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
5,41,neut,Absent,lshift,lshift,1,0.8655233930312534,"('3', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
5,42,neut,Absent,rshift,lshift,0,0.6655749779692997,"('1', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
5,43,dis,Present,rshift,lshift,0,0.5322458792202269,"('3', '1')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
5,44,dis,Present,lshift,lshift,1,0.8488279023181349,"('5', '1')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,45,neut,Absent,lshift,lshift,1,0.6989342000115357,"('3', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
5,46,dis,Present,lshift,lshift,1,0.8654791223762004,"('1', '9')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,47,neut,Present,rshift,lshift,0,1.515240493919464,"('11', '9')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,48,neut,Absent,rshift,lshift,0,0.7322359985228104,"('9', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
5,49,neut,Absent,rshift,lshift,0,0.8488490752406506,"('11', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,50,neut,Absent,lshift,lshift,1,0.848811220621883,"('11', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,51,dis,Present,rshift,lshift,0,0.7655082832643529,"('11', '1')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
5,52,dis,Present,rshift,lshift,0,0.6988719644527919,"('3', '1')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,53,dis,Present,lshift,lshift,1,0.7155347333768987,"('5', '1')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,54,neut,Present,rshift,lshift,0,0.7155437158285167,"('3', '11')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
5,55,dis,Present,lshift,lshift,1,0.6655390481614631,"('9', '5')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,56,dis,Present,lshift,lshift,1,0.8654810471871315,"('11', '7')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,57,neut,Absent,lshift,lshift,1,0.74888208575112,"('11', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
5,58,neut,Present,lshift,lshift,1,1.1153728567633152,"('3', '7')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
5,59,dis,Present,lshift,lshift,1,0.898809151450223,"('5', '7')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,60,neut,Absent,rshift,lshift,0,0.6322622721945663,"('3', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
5,61,neut,Absent,rshift,lshift,0,0.6655833188169709,"('5', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,62,neut,Absent,lshift,lshift,1,0.7155648887505777,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,63,neut,Present,rshift,lshift,0,0.7321750461710508,"('5', '3')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
6,0,dis,Present,lshift,lshift,1,0.898795036168849,"('11', '9')",2.1,"('green_circle', 'red_diamond', 'green_diamond')",None,
6,1,neut,Absent,lshift,lshift,1,0.7655413258548833,"('5', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
6,2,neut,Absent,lshift,lshift,1,1.26536151641767,"('11', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
6,3,neut,Absent,lshift,lshift,1,0.7828171471155656,"('7', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
6,4,neut,Absent,rshift,lshift,0,0.8488429800049744,"('11', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
6,5,neut,Present,rshift,lshift,0,1.0487140818217995,"('3', '11')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
6,6,neut,Present,lshift,lshift,1,1.0654432567293952,"('5', '7')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
6,7,neut,Absent,lshift,lshift,1,0.9821297329099252,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
6,8,dis,Present,lshift,lshift,1,0.6821514511952955,"('11', '3')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
6,9,dis,Present,rshift,lshift,0,1.0154292858082954,"('9', '3')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
6,10,neut,Present,lshift,lshift,1,0.9154055143912956,"('11', '5')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
6,11,neut,Absent,rshift,lshift,0,0.8655307714739138,"('11', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
6,12,neut,Absent,rshift,lshift,0,0.7822053779864291,"('1', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
6,13,neut,Absent,lshift,lshift,1,1.0154578371730167,"('5', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
6,14,neut,Absent,rshift,lshift,0,0.7155709839857991,"('11', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
6,15,neut,Absent,rshift,lshift,0,1.032115152465849,"('11', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
6,16,neut,Present,lshift,lshift,1,0.8654486462000932,"('5', '11')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
6,17,neut,Present,lshift,lshift,1,1.0154068296787955,"('11', '1')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
6,18,dis,Present,lshift,lshift,1,0.6488381038170701,"('11', '1')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
6,19,neut,Absent,lshift,lshift,1,0.04905926461333365,"('9', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
