block,trialNum,trial_type,dis_PresentorAbsent,corrResp,subResp,trialCorr?,RT,"stim_loc(T,D)",ITI,"Tar,Dis,Other",trial_trigs,triggers
3,26,neut,Present,lshift,lshift,1,1.0654024099881099,"('7', '3')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
3,27,neut,Absent,lshift,lshift,1,1.998507952986074,"('9', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
3,28,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,29,neut,Absent,rshift,None,nan,nan,"('7', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
3,30,dis,Present,rshift,lshift,0,1.681890187136105,"('9', '3')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,31,neut,Absent,lshift,lshift,1,1.2487172758578708,"('7', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
3,32,neut,Absent,lshift,lshift,1,1.2320484384354131,"('11', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,33,dis,Present,lshift,None,nan,nan,"('5', '3')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,34,neut,Present,lshift,None,nan,nan,"('7', '3')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,35,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
3,36,neut,Present,lshift,lshift,1,1.7984684302614369,"('1', '5')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,37,neut,Absent,lshift,lshift,1,1.0987618993235628,"('3', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,38,neut,Absent,rshift,None,nan,nan,"('9', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,39,neut,Present,lshift,lshift,1,1.5485725302951323,"('5', '1')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
3,40,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,41,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,42,dis,Present,rshift,lshift,0,1.8318356188292455,"('11', '7')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,43,neut,Absent,rshift,None,nan,nan,"('3', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
3,44,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
3,45,neut,Absent,lshift,lshift,1,1.29870774805795,"('9', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,46,neut,Present,rshift,None,nan,nan,"('9', '1')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,47,neut,Absent,lshift,lshift,1,1.1821166728796015,"('1', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
3,48,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
3,49,neut,Absent,lshift,lshift,1,1.8485830525787605,"('3', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,50,dis,Present,rshift,lshift,0,1.5319232617539456,"('3', '11')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,51,neut,Present,rshift,lshift,0,1.8318057843048337,"('3', '1')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
3,52,dis,Present,lshift,lshift,1,1.298749452231732,"('3', '11')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
3,53,dis,Present,rshift,None,nan,nan,"('11', '7')",2.0,"('green_diamond', 'red_circle', 'green_circle')",None,
3,54,dis,Present,rshift,lshift,0,1.4819459424084016,"('9', '3')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,55,dis,Present,rshift,None,nan,nan,"('1', '7')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,56,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
3,57,neut,Absent,lshift,lshift,1,1.2487426191632949,"('5', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
3,58,dis,Present,rshift,None,nan,nan,"('1', '5')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,59,dis,Present,rshift,lshift,0,1.215314799143016,"('1', '7')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
3,60,neut,Present,lshift,lshift,1,1.9317915407254986,"('1', '9')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
3,61,neut,Present,lshift,None,nan,nan,"('5', '1')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
3,62,dis,Present,rshift,None,nan,nan,"('5', '7')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
3,63,neut,Present,rshift,None,nan,nan,"('3', '5')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
4,0,neut,Absent,rshift,lshift,0,1.481995987416667,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
4,1,dis,Present,lshift,lshift,1,1.8651065669955642,"('9', '1')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,2,neut,Absent,rshift,lshift,0,1.9484854006518617,"('5', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
4,3,neut,Present,rshift,lshift,0,1.9151624826686202,"('7', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,4,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,5,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
4,6,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,7,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,8,dis,Present,rshift,None,nan,nan,"('9', '7')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,9,neut,Present,lshift,None,nan,nan,"('5', '3')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,10,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
4,11,neut,Absent,lshift,lshift,1,1.3486683857340722,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
4,12,neut,Absent,lshift,lshift,1,1.098767673747716,"('3', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
4,13,neut,Absent,rshift,lshift,0,1.0155197270369172,"('1', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,14,dis,Present,rshift,None,nan,nan,"('7', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,15,dis,Present,lshift,None,nan,nan,"('9', '7')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,16,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
4,17,neut,Absent,rshift,lshift,0,1.981826604311209,"('1', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,18,neut,Present,lshift,lshift,1,1.4652456664553029,"('11', '5')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,19,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
4,20,dis,Present,rshift,lshift,0,1.6152193286657166,"('1', '5')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,21,neut,Absent,lshift,lshift,1,1.9651093258876244,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
4,22,dis,Present,lshift,None,nan,nan,"('1', '3')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,23,dis,Present,rshift,None,nan,nan,"('1', '11')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,24,neut,Present,rshift,None,nan,nan,"('7', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,25,neut,Present,rshift,None,nan,nan,"('7', '1')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
4,26,neut,Absent,rshift,lshift,0,1.3986765020076746,"('9', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,27,neut,Absent,rshift,lshift,0,1.548565472665814,"('11', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,28,neut,Absent,lshift,None,nan,nan,"('1', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
4,29,neut,Present,rshift,None,nan,nan,"('9', '1')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,30,dis,Present,lshift,None,nan,nan,"('9', '1')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,31,dis,Present,rshift,lshift,0,1.8650998301677646,"('1', '5')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,32,neut,Present,lshift,lshift,1,1.9317260972529766,"('1', '9')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,33,dis,Present,lshift,None,nan,nan,"('3', '5')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,34,neut,Absent,lshift,None,nan,nan,"('1', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
4,35,neut,Absent,rshift,lshift,0,1.8984516202713166,"('7', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
4,36,dis,Present,lshift,None,nan,nan,"('5', '9')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,37,dis,Present,rshift,lshift,0,1.4153100512835408,"('3', '7')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,38,neut,Absent,lshift,lshift,1,1.8485577092733365,"('7', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
4,39,neut,Absent,rshift,lshift,0,1.8985408030430335,"('9', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
4,40,neut,Absent,rshift,lshift,0,1.5319601539076757,"('7', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
4,41,neut,Present,rshift,None,nan,nan,"('11', '5')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
4,42,neut,Absent,lshift,lshift,1,1.798559217039383,"('11', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
4,43,neut,Absent,lshift,lshift,1,1.5319367354099995,"('7', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
4,44,neut,Present,lshift,lshift,1,1.7152313907954522,"('1', '9')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,45,neut,Present,rshift,None,nan,nan,"('3', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,46,neut,Present,rshift,lshift,0,1.2820042640914835,"('1', '11')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
4,47,dis,Present,rshift,None,nan,nan,"('5', '3')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,48,neut,Absent,lshift,lshift,1,1.3819990029496694,"('5', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
4,49,neut,Present,lshift,lshift,1,1.3153088963986193,"('11', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,50,dis,Present,rshift,None,nan,nan,"('11', '3')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,51,neut,Absent,lshift,lshift,1,1.9486233452266788,"('11', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
4,52,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,53,neut,Absent,lshift,lshift,1,1.565353006582427,"('7', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
4,54,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
4,55,dis,Present,lshift,None,nan,nan,"('7', '5')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,56,neut,Present,lshift,lshift,1,1.6485313394032346,"('7', '11')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
4,57,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
4,58,neut,Present,lshift,lshift,1,1.7651618731460985,"('1', '11')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
4,59,dis,Present,rshift,lshift,0,1.7319300627423218,"('9', '7')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,60,neut,Absent,lshift,None,nan,nan,"('9', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
4,61,neut,Present,rshift,None,nan,nan,"('7', '1')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
4,62,neut,Present,rshift,None,nan,nan,"('1', '9')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
4,63,neut,Absent,lshift,lshift,1,1.5153484191228017,"('3', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,0,neut,Absent,rshift,lshift,0,1.4153414898141818,"('1', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,1,dis,Present,lshift,None,nan,nan,"('9', '1')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,2,neut,Absent,rshift,lshift,0,1.4819934210058818,"('1', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
5,3,dis,Present,rshift,lshift,0,1.2320301527593074,"('5', '3')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,4,dis,Present,lshift,lshift,1,1.5652391221078688,"('11', '5')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
5,5,dis,Present,lshift,None,nan,nan,"('5', '7')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,6,neut,Absent,lshift,lshift,1,1.2820462890663293,"('3', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
5,7,neut,Absent,lshift,None,nan,nan,"('7', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,8,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
5,9,neut,Present,lshift,lshift,1,1.6154644208863829,"('7', '11')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,10,dis,Present,rshift,None,nan,nan,"('7', '11')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
5,11,neut,Absent,rshift,lshift,0,1.566038879838743,"('9', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,12,neut,Absent,rshift,lshift,0,0.9821348943951307,"('1', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
5,13,dis,Present,lshift,None,nan,nan,"('3', '5')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,14,dis,Present,rshift,None,nan,nan,"('1', '3')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,15,neut,Absent,rshift,lshift,0,1.6485704771662313,"('5', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
5,16,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
5,17,dis,Present,rshift,None,nan,nan,"('11', '9')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,18,neut,Present,lshift,None,nan,nan,"('7', '3')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
5,19,neut,Absent,rshift,lshift,0,1.5652718438441298,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
5,20,neut,Absent,lshift,lshift,1,1.3820336494936782,"('5', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
5,21,dis,Present,rshift,lshift,0,1.7318479375999232,"('1', '5')",1.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,22,neut,Present,lshift,lshift,1,1.5985524160514615,"('11', '7')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
5,23,dis,Present,lshift,lshift,1,1.665220066508482,"('9', '11')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
5,24,neut,Absent,rshift,None,nan,nan,"('9', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
5,25,neut,Present,lshift,None,nan,nan,"('3', '5')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
5,26,neut,Absent,lshift,lshift,1,1.6984746538073523,"('3', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,27,dis,Present,rshift,None,nan,nan,"('9', '3')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,28,neut,Absent,lshift,lshift,1,1.3153631118243538,"('5', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
5,29,neut,Absent,rshift,lshift,0,1.2653700732134894,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,30,neut,Absent,lshift,lshift,1,1.2320779521583063,"('9', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
5,31,neut,Absent,rshift,lshift,0,1.4153546426691719,"('7', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
5,32,neut,Present,lshift,lshift,1,1.7152593005121162,"('3', '1')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,33,neut,Present,rshift,None,nan,nan,"('7', '11')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,34,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
5,35,neut,Present,rshift,None,nan,nan,"('3', '11')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,36,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
5,37,dis,Present,rshift,None,nan,nan,"('7', '11')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
5,38,dis,Present,lshift,None,nan,nan,"('1', '7')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,39,neut,Absent,rshift,None,nan,nan,"('7', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
5,40,neut,Absent,lshift,lshift,1,1.615259108031296,"('11', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,41,neut,Present,lshift,None,nan,nan,"('3', '5')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,42,neut,Present,rshift,None,nan,nan,"('3', '5')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,43,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
5,44,dis,Present,lshift,None,nan,nan,"('11', '7')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,45,neut,Absent,lshift,None,nan,nan,"('5', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
5,46,neut,Present,rshift,None,nan,nan,"('7', '1')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
5,47,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
5,48,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,49,neut,Absent,lshift,None,nan,nan,"('9', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,50,neut,Absent,lshift,lshift,1,1.8818446975069492,"('1', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
5,51,dis,Present,rshift,lshift,0,1.8818190334000064,"('3', '11')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,52,neut,Present,rshift,None,nan,nan,"('7', '1')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,53,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,54,neut,Present,rshift,None,nan,nan,"('1', '9')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
5,55,neut,Absent,lshift,lshift,1,1.0488028656541246,"('1', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
5,56,neut,Absent,rshift,None,nan,nan,"('7', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
5,57,neut,Present,rshift,lshift,0,0.8987977649126151,"('7', '5')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,58,neut,Present,lshift,lshift,1,1.3492095775882262,"('9', '5')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
5,59,neut,Absent,lshift,lshift,1,1.5652837134934998,"('5', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
5,60,dis,Present,rshift,lshift,0,1.36533722315653,"('3', '1')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
5,61,neut,Absent,rshift,lshift,0,1.24874518557408,"('5', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
5,62,neut,Present,rshift,lshift,0,1.115974495010505,"('5', '9')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
5,63,neut,Present,lshift,lshift,1,1.931795390341449,"('9', '5')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
